description,headquarters,homepage,id,logo_path,name,origin_country,parent_company
"","","",37297,null,"PFG Entertainment",null,null
"","","",37299,null,"Excalibur Pictures",null,null
"","","",37300,null,"Devin Entertainment",null,null
"","","",37304,null,"Supino Pictures",null,null
"","","",37310,null,"Flirt Pictures",null,null
"","","",37323,null,"Triptych Media",null,null
"","","",37330,null,"Soul Kiss Films",null,null
"","","",37334,null,"Jack and Rose Productions","US",null
"","","",37336,null,"Down Productions",null,null
"","","",37337,null,"FBO",null,null
"","","",37343,null,"UKFS",null,null
"","","",37350,null,"Jackson/McHenry Company,The",null,null
"","Buenos Aires","",37352,null,"Oscar Kramer S.A.","AR",null
"","","",37353,null,"Aura Film",null,null
"","","",37354,null,"Mojame S.A.",null,null
"","","",37356,null,"Doublesteen Productions",null,null
"","","",37357,null,"David M. Goldstein Productions",null,null
"","","",37358,null,"Initial (II)",null,null
"","","",37361,null,"Aggregate Films",null,null
"","","",37362,null,"DumbDumb",null,null
"","","",37366,null,"PS 260",null,null
"","","",37380,null,"Silver Bullet Productions (II)",null,null
"","","",37381,null,"Blind Wink Productions",null,null
"","","",37382,null,"Classic Media",null,null
"","","",37385,null,"Ark Media",null,null
"","","",37408,null,Monkeys & Parrots,null,null
"","","",37411,null,"As Is Productions",null,null
"","","",37429,null,"Cinex Films",null,null
"","Los Angeles, California","http,//bowandarrow.la",37432,"/4jf93b9QJmuHxtb1CAFxakApt5K.png","Bow and Arrow Entertainment","US",null
"","","",37434,null,"Fauna Productions",null,null
"","","",37437,null,"Amulet Pictures",null,null
"","","",37438,null,"Diplomat Pictures / Millco",null,null
"","","",37440,null,"Producciones Águila",null,null
"","","",37441,null,"Filmfair Communications",null,null
"","","",37445,null,"Seven Keys",null,null
"","","",37449,null,"Winston",null,null
"","","",37451,null,"Sigma Cinematografica Roma",null,null
"","","",37455,null,"Legend3D",null,null
"","","",37457,"/muAU7kbTOnS3K5dcpZE4LJogpoQ.png","The Open University","GB",null
"","","",37462,null,"American Cinema Releasing",null,null
"","","",37464,null,"Force 10 Productions",null,null
"","São Paulo SP","http,//mirafilmes.net/",37488,null,"Mira Filmes","BR",null
"","","",37492,null,"54 Days Productions",null,null
"","","",37497,null,"Jersey Shore",null,null
"","","",37498,null,"Neverland Films","US",null
"","","",37503,null,"T Squared Film",null,null
"","Los Angeles, California, United States","https,//www.rheafilms.com/",37504,null,"Rhea Films","US",null
"","","",37509,null,"Luminair Film Productions",null,null
"","","",37510,null,"Hawaii Film Partners",null,null
"","","",37511,null,"Net City Filmgroup",null,null
"","","",37512,null,"Green Tea Pictures",null,null
"","","",37517,null,"Monika Bacardi",null,null
"","","",37518,null,"Red New Line",null,null
"","","http,//www.cobra-films.be",37535,null,"Cobra Films","BE",null
"","","",37536,null,"Gaurko Filmeak",null,null
"","","",37553,null,"Margaret Fink Productions",null,null
"","","",37559,null,"International Telephone and Telegraph Corporation",null,null
"","","",37567,null,"Mosaic Films",null,null
"","","",37572,null,"Keystone Film Company (II)",null,null
"","","http,//minervaproductionsllc.com/",37578,null,"Minerva Productions","US",null
"","","",37580,null,"MVP Films",null,null
"","","",37581,null,"MG",null,null
"","Melbourne, Victoria, Australia","http,//www.gristmill.com.au/",37583,null,"Gristmill","AU",null
"","","",37618,null,"Britt Allcroft Productions",null,null
"","","",37627,null,"Fubar Films FL",null,null
"","","",37637,null,"Run Rampant",null,null
"","","",37647,null,"Suissimage",null,null
"","","",37648,null,"Henry S. Kesler Productions",null,null
"","","",37654,null,"Igeldo Komunikazioa S.L.",null,null
"","","",37657,null,"Aura Entertainment",null,null
"","","",37658,null,"Philip A. Waxman Productions Inc.",null,null
"","","http,//www.hbo.pl/",37659,"/zfouUSOEq718TbB9YqN9OylPtD7.png","HBO Polska","PL",null
"","","",37660,null,Eyecatcher,null,null
"","","",37661,null,"Albany Productions",null,null
"","","",37662,null,"Window Productions",null,null
"","","",37663,null,"E & R Productions Corp.",null,null
"","","",37664,null,"Belafonte Enterprises",null,null
"","","",37665,null,"Ohra-Sogeav",null,null
"","","",37666,null,"Interfilms",null,null
"","","",37667,null,"Aspen Productions (I)",null,null
"","","",37668,null,"Screen Plays",null,null
"","","",37672,null,"Harris-Woods Productions",null,null
"","","",37673,null,"Alianza Cinematográfica Española","ES",null
"","","",37676,null,"Camberwell / Fly Films",null,null
"","","",37682,null,"El Caiman",null,null
"","","",37683,null,"Aquelarre Servicios Cinematograficos",null,null
"","","",37688,null,"Leeden Media",null,null
"","","",37689,null,"TALU Productions",null,null
"","","",37693,null,"Wurstfilm",null,null
"","","",37694,null,"PPV Networks",null,null
"","","http,//www.darkalley.com",37695,null,"Dark Alley Media","US",null
"","New York City, New York","",37708,null,"Statement Pictures","US",null
"","","",37714,null,"Regency Television",null,null
"","","",37723,null,"Storm Vision Entertainment",null,null
"","","",37724,null,"Articulus Entertainment",null,null
"","","",37726,null,"AV Club, The",null,null
"","","http,//www.wfdif.pl/",37732,"/lAf0zKgpwQReBOA4vKCwrJlMUMc.png","Wytwórnia Filmów Dokumentalnych i Fabularnych","PL",null
"","","",37740,null,"Varahonar Company",null,null
"","","",37749,null,"Farpoint Films",null,null
"","","",37762,null,"Banque Populaire Images 5",null,null
"","","",37763,null,"Sofica Soficinéma",null,null
"","","",37764,null,"Sony BMG Feature Films",null,null
"","","",37765,null,"Verdi Productions",null,null
"","","",37767,null,"Toma 27",null,null
"","","",37768,null,"Galiardo Producciones",null,null
"","","",37769,null,"El Reló",null,null
"","","",37773,null,"Ice Cap Pictures Inc",null,null
"","","",37774,null,"Skyline (Baker St)",null,null
"","","",37780,null,"Amanecer Films",null,null
"","","",37789,null,"Avalon Films",null,null
"","","",37790,null,"Beyond Films Limited",null,null
"","","",37802,null,"Films 59",null,null
"","","",37811,null,"Paradigm Hyde Films",null,null
"","","",37812,null,"Westerly Films",null,null
"","","",37814,null,"Hipgnosis Ltd.",null,null
"","","",37815,null,"Skateland Productions",null,null
"","","",37816,null,"Freeman Film",null,null
"","","",37817,null,"Reversal Films",null,null
"","","",37826,null,"Studio Babelsberg Motion Pictures",null,null
"","","",37829,null,"ApolloProMovie & Co. 3. Filmproduktion",null,null
"","","",37833,null,"Picture Perfect (I)",null,null
"","","",37839,null,"Huayi Brothers Advertising",null,null
"","","",37842,null,"Release Entertainment",null,null
"","","",37843,null,"B. Lord Productions",null,null
"","","",37844,null,"Davis Entertainment Filmworks",null,null
"","","",37845,null,"Principato-Young Entertainment",null,null
"","","",37854,null,"Barmak Film",null,null
"","","",37860,null,"Applecreek Productions",null,null
"","Los Angeles, California","http,//www.goldlionfilms.com",37870,null,"Gold Lion Films","US",null
"","","",37888,null,"Elite Filmproduktion",null,null
"","","",37890,null,"Party Productions",null,null
"","","",37892,null,"Keystone Entertainment",null,null
"","","",37897,null,"Kino Link Company",null,null
"","","",37909,null,"True Fiction Pictures",null,null
"","","",37929,null,"Les Établissements Jacques Haïk",null,null
"","","",37938,null,"Simka Entertainment",null,null
"","","",37954,null,"Attercorp Productions",null,null
"","","http,//www.bigviewmedia.com",37955,null,"Bigview Media","GB",null
"","","",37971,null,"Adelante Films",null,null
"","","",37974,null,"Film Oblige",null,null
"","","",37984,null,"Productions et Éditions Cinématographique Français",null,null
"","","",37985,null,"LERM-Film",null,null
"","Toronto, Ontario","",37987,null,"Lightshow Communications","CA",null
"","","",37988,null,"Cinema Ventures",null,null
"","","",38002,null,"Anne Carlucci Productions",null,null
"","","",38003,null,"Weasel Productions",null,null
"","","",38005,null,"Neufeld Rehme Productions",null,null
"","","",38007,null,"VH1 Original Movies",null,null
"","","",38010,null,"Wild Ocean Films",null,null
"","","",38011,null,"2S Films",null,null
"","","",38015,null,"Busted Tranny",null,null
"","","",38016,null,"FU2 Productions",null,null
"","","",38017,null,"End Productions",null,null
"","","",38018,null,"Veit Helmer Filmproduktion",null,null
"","","",38024,null,"Entertainment Factory",null,null
"","","",38037,null,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,null,null
"","","",38038,null,"Pictanovo Nord-Pas-de-Calais",null,null
"","Newcastle upon Tyne, England","https,//www.amber-online.com",38052,"/8uZNsz3zVarlswxx3CDBtfLPgMT.png","Amber Films","GB",null
"","","",38056,null,"Amitabh Bachchan Corporation Limited",null,null
"","","",38059,null,"Cinema Enterprises",null,null
"","","",38063,null,"International Digital Artist (IDA)",null,null
"","","https,//www.legion-entertainment.com",38069,null,"Legion Entertainment","US",null
"","","",38071,null,"Edition Video",null,null
"","Oslo, Norway","https,//www.nordiskfilm.no/",38072,"/vodjjKlAbwGeERPjrAhxZMBGPUc.png","Nordisk Film","NO",null
"","","",38076,null,"Summerwood Media",null,null
"","","",38077,null,"Gaia Media",null,null
"","","",38078,null,"Happy Hour Films",null,null
"","","",38079,null,"Parkland Pictures",null,null
"","","",38085,null,"VBT Productions",null,null
"","","",38086,null,"Ballpark Productions Partnership",null,null
"","","",38091,null,"WF/X",null,null
"","","",38097,null,"Pickford Film",null,null
"","","",38099,null,"Mapofilm","KR",null
"","","",38100,null,"Tristone Entertainment Inc.",null,null
"","","",38111,null,"Proteus Films",null,null
"","","",38114,null,"Selima Films AVV",null,null
"","","",38115,null,"Shoot First Entertainment",null,null
"","","",38118,null,"Cinemanovel Films",null,null
"","","",38128,null,"Tasara Films",null,null
"","Los Angeles, California","",38145,null,"Bristol Automotive","US",null
"","","",38146,null,"Bigscope Films",null,null
"","","",38147,null,"Red-Horse Native Productions","US",null
"","","",38154,null,"Maurice Tourneur Productions",null,null
"","","",38157,null,"Cosa Nueva",null,null
"","","",38159,null,"Burning Sky Films",null,null
"","","",38160,null,"Ministry Machine Productions",null,null
"","","",38162,null,"Max Linder Productions",null,null
"","","",38172,null,"Helgeland Film",null,null
"","","",38173,null,"Zinnober Film- und Fernsehproduktion",null,null
"","","",38175,null,"ZBROS",null,null
"","","",38178,null,"Newcomm",null,null
"","","",38179,null,"Skyline Entertainment Partners","US",null
"","","",38180,null,"Dark Matter Productions",null,null
"","","",38181,null,"American Films",null,null
"","","",38188,null,"Contempo III Productions",null,null
"","","",38193,null,"Catapult Films",null,null
"","","",38195,null,"Transnational Entertainment",null,null
"","","",38196,null,"BET Pictures",null,null
"","","",38197,null,"United Image Entertainme",null,null
"","","",38204,null,"Rysher / Citadel Entertainment",null,null
"","","",38205,null,"4Cows",null,null
"","","",38206,null,"Cherub Films",null,null
"","","",38207,null,"Gradual Elevate Media","US",null
"","","",38208,null,"Koukus Troika",null,null
"","","",38209,null,"Toron Screen Corporation",null,null
"","","",38210,null,"Kaleidoscope Productions",null,null
"","","",38212,null,"FJ Filmi",null,null
"","","",38215,null,"Cannon Productions",null,null
"","","",38223,null,"Dreamland",null,null
"","","",38224,null,"Filme de Papel","BR",null
"","","",38245,null,"Experience Media Studios",null,null
"","","",38249,null,"ZVE",null,null
"","","",38255,null,Ministero del Turismo e dello Spettacolo,null,null
"","","",38272,null,"The American Film Company",null,null
"","","",38276,null,"Frozen Rope Productions Inc.",null,null
"","","",38284,null,"Bifrost Pictures",null,null
"","","",38289,null,"Arrow",null,null
"","","",38291,null,"LOT Productions",null,null
"","","",38297,null,"Seraphim Films Inc.",null,null
"","","",38298,null,"Hallelujah-Film GmbH",null,null
"","","",38299,null,"Fred M. Wilcox Enterprises Inc.",null,null
"","","",38303,null,"Cine Cut Films Inc.",null,null
"","","",38348,null,"III Lions",null,null
"","","",38355,null,"Eyeworks Egmond",null,null
"","","",38356,null,"Signboard Films Production Inc.",null,null
"","","",38362,null,"Mondovin BV",null,null
"","","",38365,null,"Robert Roark Productions",null,null
"","","",38367,null,"Brigadier Pictures",null,null
"","","",38374,null,"Cinépix Film Properties (CFP)","CA",null
"","","",38381,null,"Motion Pictures Inc.",null,null
"","","",38395,null,"ARM Entertainment",null,null
"","","",38396,null,"Attainment Media Group",null,null
"","","",38407,null,"Dada-Filmi Oy",null,null
"","","",38418,null,"Mely Productions",null,null
"","","",38424,null,"Zuercher Filmstiftung",null,null
"","","",38426,null,"CMP Entertainment",null,null
"","","",38436,null,"World Film Music Limited",null,null
"","","",38474,null,"Severin Films",null,null
"","","",38485,null,"Larry Savadove Productions",null,null
"","","",38504,null,"Really Useful Films",null,null
"","","",38506,null,"Private Island Trax",null,null
"","","",38507,null,"Stun Creative",null,null
"","","",38511,null,"Hexatel",null,null
"","","",38512,null,"Saban/Scherick Productions",null,null
"","","",38514,null,"Saban International N.V.",null,null
"","","",38517,null,"StarCom",null,null
"","","",38518,null,"Paraíso",null,null
"","","",38519,null,"Compañía de Aventuras Comerciales",null,null
"","","",38536,null,"El Monte Productions",null,null
"","","",38538,null,"Protocol Entertainment",null,null
"","","",38550,null,"Guangxi Film Studio",null,null
"","","",38555,null,"Cinema 7",null,null
"","","",38567,null,"BMG Independents",null,null
"","","",38568,null,"Mistress Inc.",null,null
"","","",38573,null,"Barbara Moorse Workshop",null,null
"","Hyderabad, Telangana , India","http,//geethaarts.com/",38582,"/raGURQPCh7EvoBe9XHkOuw6v2o1.png","Geetha Arts","IN",null
"","","",38591,null,"Friuli Venezia Giulia Film Commission",null,null
"","","",38592,null,"UniCredit Group",null,null
"","","",38598,null,"Freshwater Pictures",null,null
"","","",38599,null,"Cane Toad Productions",null,null
"","","",38609,null,"Holly Hill Productions",null,null
"","","",38616,null,"Paradise Production","FR",null
"","","",38617,null,"Quantum Entertainment",null,null
"","","",38618,null,"MovieBank",null,null
"","","",38619,null,"Galaxy Productions",null,null
"","","",38622,null,"Redline Films",null,null
"","","",38656,null,WARNER BROS DIGITAL DISTRIBUTION,null,null
"","","",38657,null,"David Wickes TV",null,null
"","","",38661,null,"Balatbat Productions",null,null
"","","",38662,null,"Law Brothers Entertainment",null,null
"","","",38663,null,"IJL Creations",null,null
"","","",38664,null,"Sheinberg Productions",null,null
"","","",38666,null,"Frederick Zollo Productions",null,null
"","","",38670,null,"Greater Union Organisation (GUO)",null,null
"","","",38672,null,"Vega Film Productions",null,null
"","","",38673,null,"Glace Bay Pictures",null,null
"","","",38674,null,"Ciné Télé Action",null,null
